Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Years_at_Company,Monthly_Salary,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Promotion_Last_3_Years,Remote_Work,Attrition
104413,25,Female,Marketing,Digital Marketing Analyst,Bachelor's,Married,1,34462.42,No,Excellent,Very High,Meets Expectations,49,No,Yes,No
104414,21,Male,Operations,Supply Chain Analyst,Bachelor's,Single,6,56969.64,Yes,Poor,Very High,Meets Expectations,27,No,Hybrid,Yes
104415,34,Female,IT,QA Engineer,Master's,Single,4,74431.75,No,Good,High,Meets Expectations,43,No,No,No
104416,37,Male,Sales,Sales Manager,Master's,Divorced,7,49730.01,No,Excellent,High,Meets Expectations,29,No,Hybrid,No
104417,34,Female,IT,DevOps Engineer,Bachelor's,Single,2,43113.45,No,Fair,Medium,Meets Expectations,40,No,Yes,Yes
104418,21,Male,IT,Software Engineer,Bachelor's,Single,5,62200.37,No,Excellent,Medium,Meets Expectations,60,No,Hybrid,No
104419,30,Male,Operations,Operations Executive,Bachelor's,Single,3,41939.99,No,Excellent,High,Exceeds Expectations,28,No,Hybrid,No
104420,21,Female,IT,Data Analyst,Bachelor's,Married,5,65492.81,No,Excellent,Medium,Exceeds Expectations,11,Yes,Hybrid,No
104421,42,Female,IT,QA Engineer,Bachelor's,Single,2,50983.65,Yes,Poor,Medium,Meets Expectations,34,No,Hybrid,Yes
104422,25,Male,HR,HR Manager,Bachelor's,Single,6,44645.11,No,Good,High,Meets Expectations,18,No,Yes,No
104423,41,Female,Operations,Supply Chain Analyst,Bachelor's,Married,5,52875.4,No,Good,Very High,Needs Improvement,53,No,Hybrid,No
104424,39,Male,Operations,Supply Chain Analyst,Bachelor's,Single,5,35931.33,No,Good,High,Meets Expectations,45,No,Hybrid,No
104425,26,Male,Operations,Supply Chain Analyst,Bachelor's,Single,3,51164.99,Yes,Poor,Low,Meets Expectations,4,No,Yes,Yes
104426,25,Female,Finance,Auditor,Bachelor's,Single,2,54620.37,Yes,Good,High,Meets Expectations,11,No,Yes,Yes
104427,35,Male,IT,DevOps Engineer,Bachelor's,Single,8,88016.31,No,Good,High,Meets Expectations,5,Yes,Hybrid,No
104428,27,Male,Sales,Account Executive,Bachelor's,Single,2,53916.79,Yes,Excellent,Very High,Meets Expectations,4,No,Hybrid,Yes
104429,33,Male,Sales,Account Executive,Bachelor's,Single,11,66606.9,No,Good,High,Meets Expectations,23,No,Yes,No
104430,29,Female,IT,Software Engineer,Bachelor's,Married,13,94717,Yes,Poor,High,Meets Expectations,40,No,Hybrid,Yes
104431,21,Female,Operations,Operations Executive,Master's,Married,4,48509.53,No,Good,High,Meets Expectations,17,No,Yes,No
104432,21,Female,Sales,Sales Manager,Master's,Single,8,61238.87,No,Fair,High,Needs Improvement,24,No,Hybrid,Yes
104433,34,Male,IT,Data Analyst,Bachelor's,Married,5,61688.21,No,Excellent,Medium,Outstanding,57,No,No,No
104434,29,Male,IT,DevOps Engineer,Bachelor's,Single,5,69234.85,No,Excellent,Very High,Exceeds Expectations,59,No,Yes,No
104435,29,Male,IT,DevOps Engineer,Master's,Single,7,86204.84,No,Excellent,High,Meets Expectations,55,No,Hybrid,No
104436,37,Female,HR,HR Manager,Master's,Married,12,60599.5,No,Good,Medium,Needs Improvement,27,No,Hybrid,Yes
104437,41,Female,Finance,Financial Analyst,Bachelor's,Single,3,59311.73,No,Good,Very High,Meets Expectations,48,No,Yes,No
104438,31,Male,Sales,Sales Executive,Bachelor's,Married,8,62501.13,No,Excellent,Very High,Meets Expectations,23,No,Yes,No
104439,30,Male,Sales,Account Executive,Master's,Single,6,49539.88,Yes,Fair,Medium,Meets Expectations,22,No,No,Yes
104440,36,Male,Finance,Accountant,Bachelor's,Single,4,60431.85,No,Excellent,Low,Meets Expectations,0,Yes,Hybrid,No
104441,23,Male,Operations,Operations Executive,Master's,Married,3,53129.63,No,Good,Very High,Meets Expectations,13,No,Hybrid,No
104442,34,Male,Sales,Sales Manager,Bachelor's,Single,4,53992.66,Yes,Fair,Low,Meets Expectations,18,No,Hybrid,Yes
104443,36,Male,HR,HR Manager,Master's,Single,2,46822.72,No,Good,Medium,Meets Expectations,37,Yes,No,No
104444,37,Male,Marketing,SEO Specialist,Bachelor's,Single,2,51900.45,No,Fair,Medium,Meets Expectations,32,Yes,Yes,No
104445,21,Female,Marketing,Digital Marketing Analyst,Bachelor's,Single,0,34955.37,No,Excellent,Very High,Meets Expectations,36,No,Yes,No
104446,27,Male,Finance,Accountant,PhD,Married,11,88107.43,Yes,Fair,Medium,Meets Expectations,5,No,Hybrid,Yes
104447,26,Male,HR,HR Manager,Bachelor's,Married,2,43082.95,No,Excellent,Medium,Meets Expectations,33,No,Yes,No
104448,33,Female,Sales,Account Executive,Bachelor's,Married,4,42075.53,No,Excellent,Medium,Outstanding,22,No,Hybrid,No
104449,36,Female,Operations,Operations Executive,Master's,Single,8,50924.42,Yes,Fair,Very High,Meets Expectations,54,Yes,No,No
104450,43,Female,HR,HR Executive,Bachelor's,Single,1,31217.63,No,Good,High,Needs Improvement,26,Yes,Hybrid,No
104451,29,Female,HR,HR Executive,Bachelor's,Married,1,33840.81,Yes,Fair,Low,Meets Expectations,13,No,No,Yes
104452,29,Female,Operations,Operations Executive,Bachelor's,Single,3,34823.2,No,Excellent,High,Meets Expectations,21,No,No,No
104453,41,Female,Sales,Sales Executive,Bachelor's,Single,5,62875.24,Yes,Poor,High,Outstanding,37,No,Hybrid,Yes
104454,35,Female,IT,Data Analyst,Master's,Married,4,63147.59,No,Excellent,Low,Meets Expectations,13,No,No,No
104455,41,Female,IT,Software Engineer,Master's,Single,20,108769.32,No,Good,Very High,Meets Expectations,21,No,Hybrid,No
104456,35,Male,Operations,Supply Chain Analyst,Bachelor's,Married,4,52097.52,No,Good,Low,Meets Expectations,44,No,Hybrid,Yes
104457,24,Female,IT,Software Engineer,Bachelor's,Single,6,58283.87,No,Good,Low,Meets Expectations,60,No,Yes,Yes
104458,23,Female,Sales,Sales Manager,Bachelor's,Married,4,52590.35,No,Excellent,High,Meets Expectations,8,No,Yes,No
104459,22,Female,Sales,Account Executive,Master's,Single,4,52223.59,No,Excellent,Medium,Meets Expectations,10,No,Yes,No
104460,37,Female,Finance,Accountant,Master's,Married,3,64408.34,No,Excellent,Low,Exceeds Expectations,43,No,No,No
104461,41,Female,HR,Recruiter,Master's,Single,15,70507.49,Yes,Poor,High,Meets Expectations,11,No,Hybrid,Yes
104462,45,Male,Finance,Financial Analyst,PhD,Married,10,87299.82,Yes,Excellent,Medium,Meets Expectations,24,No,Yes,No
104463,38,Male,Operations,Supply Chain Analyst,Bachelor's,Single,1,28177.3,No,Good,High,Meets Expectations,1,No,Yes,No
104464,41,Female,Sales,Account Executive,Bachelor's,Married,10,74256.52,No,Poor,Low,Exceeds Expectations,8,No,No,Yes
104465,28,Male,Operations,Supply Chain Analyst,Bachelor's,Married,4,40354.27,Yes,Poor,Medium,Meets Expectations,49,No,Hybrid,Yes
104466,24,Female,IT,Software Engineer,Bachelor's,Single,7,76028.47,No,Fair,Medium,Meets Expectations,44,No,Hybrid,No
104467,38,Male,IT,Software Engineer,Bachelor's,Single,1,72461.41,No,Excellent,High,Exceeds Expectations,34,Yes,No,No
104468,35,Male,HR,HR Executive,Master's,Divorced,2,51127.21,Yes,Fair,High,Meets Expectations,59,No,Hybrid,Yes
104469,33,Female,Finance,Financial Analyst,Bachelor's,Single,15,89617.86,No,Good,Medium,Meets Expectations,31,No,Hybrid,No
104470,35,Male,Finance,Financial Analyst,Bachelor's,Married,6,53275.58,No,Fair,Medium,Meets Expectations,13,No,Hybrid,No
104471,35,Male,Sales,Account Executive,Bachelor's,Single,0,41299.41,No,Good,Medium,Exceeds Expectations,28,No,Yes,Yes
104472,41,Male,Sales,Sales Manager,Master's,Married,20,72717.81,No,Excellent,Medium,Meets Expectations,56,No,Hybrid,No
104473,42,Male,Sales,Sales Executive,Bachelor's,Single,4,45001.7,No,Good,High,Exceeds Expectations,18,No,Hybrid,No
104474,36,Male,IT,DevOps Engineer,Bachelor's,Married,6,55760.01,Yes,Fair,Low,Meets Expectations,35,No,Yes,Yes
104475,38,Female,Sales,Account Executive,Bachelor's,Single,6,43023.33,Yes,Poor,Very High,Outstanding,45,No,Yes,Yes
104476,36,Male,Sales,Account Executive,Master's,Single,9,54911.48,No,Excellent,Very High,Meets Expectations,4,No,Yes,No
104477,29,Male,Sales,Sales Manager,Bachelor's,Single,3,48338.71,Yes,Fair,Medium,Meets Expectations,16,No,Yes,Yes
104478,38,Male,Finance,Financial Analyst,Master's,Married,4,48077.81,No,Good,Low,Meets Expectations,33,No,Hybrid,Yes
104479,23,Male,Marketing,Marketing Executive,Bachelor's,Single,14,57763.22,No,Poor,High,Exceeds Expectations,42,No,No,Yes
104480,40,Female,Finance,Financial Analyst,PhD,Single,6,69109.3,No,Excellent,Very High,Meets Expectations,21,No,No,No
104481,24,Female,HR,HR Manager,Master's,Married,3,50748.78,No,Good,Very High,Meets Expectations,49,Yes,No,No
104482,35,Female,Sales,Account Executive,Bachelor's,Single,4,50910.04,No,Good,Low,Meets Expectations,10,No,Hybrid,Yes
104483,27,Female,Finance,Accountant,Bachelor's,Married,6,57092.88,Yes,Fair,Medium,Outstanding,29,Yes,Hybrid,No
104484,36,Female,IT,QA Engineer,Bachelor's,Married,3,66675.83,Yes,Poor,High,Meets Expectations,49,No,Hybrid,Yes
104485,32,Male,IT,Software Engineer,Master's,Single,12,85330.46,No,Good,Very High,Outstanding,28,No,Yes,No
104486,21,Male,Sales,Sales Manager,Bachelor's,Single,3,36402.71,No,Fair,Medium,Meets Expectations,14,No,Hybrid,No
104487,35,Male,Sales,Sales Executive,Bachelor's,Married,5,55803.44,No,Fair,Medium,Meets Expectations,35,No,Yes,No
104488,28,Female,Operations,Operations Executive,Bachelor's,Single,4,49684.41,No,Fair,High,Meets Expectations,38,No,Hybrid,No
104489,39,Male,Sales,Account Executive,Master's,Married,4,53168.14,No,Good,Very High,Meets Expectations,16,No,No,No
104490,33,Male,HR,HR Executive,Bachelor's,Single,3,47587.33,No,Good,Medium,Meets Expectations,59,No,No,No
104491,35,Male,Marketing,Marketing Executive,Bachelor's,Single,6,60501.16,No,Excellent,High,Exceeds Expectations,26,No,Hybrid,No
104492,26,Female,IT,Data Analyst,Bachelor's,Single,5,55629.33,No,Excellent,Very High,Meets Expectations,53,No,Hybrid,No
104493,28,Female,Sales,Account Executive,Bachelor's,Divorced,6,49293.48,Yes,Poor,Medium,Meets Expectations,1,Yes,Hybrid,Yes
104494,29,Male,Finance,Accountant,Bachelor's,Married,13,66150.12,Yes,Fair,Medium,Outstanding,5,No,Hybrid,Yes
104495,38,Female,IT,QA Engineer,Master's,Single,1,64856.83,No,Excellent,Medium,Meets Expectations,3,Yes,Hybrid,No
104496,44,Male,IT,DevOps Engineer,Bachelor's,Divorced,3,59909.57,No,Fair,High,Meets Expectations,22,No,Yes,No
104497,27,Male,Operations,Logistics Coordinator,Bachelor's,Single,9,58248.33,Yes,Poor,Medium,Meets Expectations,46,No,Hybrid,Yes
104498,40,Male,Marketing,Marketing Executive,Bachelor's,Married,4,51025.78,No,Good,Very High,Meets Expectations,30,No,Hybrid,No
104499,21,Male,Operations,Logistics Coordinator,PhD,Married,5,62696.89,No,Good,Medium,Meets Expectations,47,No,Yes,No
104500,24,Male,Sales,Sales Executive,Bachelor's,Married,3,56484.16,No,Fair,Very High,Meets Expectations,56,No,Yes,No
104501,26,Male,Sales,Sales Manager,PhD,Single,3,54321.07,No,Good,Very High,Meets Expectations,0,No,Hybrid,No
104502,23,Female,Sales,Sales Executive,Bachelor's,Single,3,41832.83,Yes,Poor,Medium,Meets Expectations,43,Yes,Hybrid,Yes
104503,21,Female,Sales,Account Executive,Bachelor's,Married,6,56507.79,No,Excellent,Very High,Exceeds Expectations,57,Yes,No,No
104504,35,Female,Sales,Sales Executive,Master's,Single,18,75357.74,No,Excellent,Very High,Meets Expectations,53,No,Yes,No
104505,31,Female,IT,System Administrator,Bachelor's,Single,11,69072.93,Yes,Fair,Very High,Meets Expectations,50,No,Yes,No
104506,35,Female,HR,HR Executive,Master's,Married,4,42164.88,No,Fair,Medium,Meets Expectations,54,No,Hybrid,No
104507,37,Female,Operations,Operations Executive,Master's,Married,1,34272.12,No,Good,High,Meets Expectations,46,No,Hybrid,No
104508,34,Male,Finance,Financial Analyst,Bachelor's,Single,10,77145.59,Yes,Fair,High,Meets Expectations,12,No,Hybrid,Yes
104509,37,Female,HR,HR Manager,Bachelor's,Single,6,46840.42,Yes,Good,High,Needs Improvement,5,No,Yes,Yes
104510,32,Female,IT,QA Engineer,Bachelor's,Single,17,107533.46,Yes,Poor,Low,Meets Expectations,33,No,Hybrid,Yes
104511,24,Male,IT,QA Engineer,Master's,Married,7,81778.33,No,Excellent,Very High,Needs Improvement,36,Yes,Hybrid,No
104512,40,Male,Operations,Supply Chain Analyst,Bachelor's,Married,4,46237.64,No,Excellent,Medium,Meets Expectations,15,No,Hybrid,No
104513,28,Male,Marketing,Digital Marketing Analyst,Bachelor's,Married,4,39219.05,No,Good,Medium,Meets Expectations,54,Yes,Hybrid,No
104514,26,Male,Sales,Sales Manager,Bachelor's,Married,2,52627.97,Yes,Fair,High,Meets Expectations,31,No,Yes,Yes
104515,31,Female,IT,DevOps Engineer,PhD,Married,5,96103.27,No,Good,Medium,Meets Expectations,43,No,Hybrid,No
104516,26,Female,Operations,Supply Chain Analyst,Bachelor's,Single,9,60603.26,Yes,Fair,Low,Meets Expectations,14,No,No,Yes
104517,30,Female,IT,Data Analyst,Bachelor's,Single,1,62776.03,No,Good,Medium,Meets Expectations,51,No,Hybrid,No
104518,35,Female,Sales,Sales Manager,Bachelor's,Married,14,72849.16,No,Poor,Medium,Needs Improvement,3,No,Yes,Yes
104519,35,Female,IT,QA Engineer,Master's,Single,1,51527.08,No,Good,Medium,Needs Improvement,42,No,Hybrid,Yes
104520,26,Male,HR,HR Manager,Bachelor's,Divorced,3,33136.72,No,Good,Very High,Meets Expectations,11,No,Hybrid,No
104521,29,Female,Sales,Account Executive,Bachelor's,Married,6,48753.85,Yes,Poor,Medium,Meets Expectations,9,Yes,Hybrid,No
104522,40,Female,HR,HR Manager,Bachelor's,Single,1,28746.02,Yes,Good,High,Meets Expectations,1,No,Hybrid,Yes
104523,36,Female,IT,DevOps Engineer,Bachelor's,Single,4,65714.95,No,Good,Low,Meets Expectations,23,No,Hybrid,Yes
104524,47,Male,Sales,Account Executive,Bachelor's,Single,6,64399.8,No,Good,Medium,Meets Expectations,15,No,Hybrid,Yes
104525,41,Female,HR,HR Executive,Bachelor's,Married,6,36214.57,No,Fair,Low,Exceeds Expectations,34,No,Hybrid,Yes
104526,41,Female,IT,Software Engineer,Bachelor's,Married,4,51704.58,No,Poor,Medium,Meets Expectations,55,No,No,No
104527,23,Female,Sales,Account Executive,Bachelor's,Single,2,40992.18,Yes,Fair,High,Meets Expectations,39,No,Hybrid,Yes
104528,38,Female,Sales,Account Executive,Bachelor's,Married,12,55989.24,Yes,Fair,Very High,Meets Expectations,16,No,Hybrid,No
104529,32,Female,Operations,Supply Chain Analyst,Bachelor's,Married,7,56393.62,No,Excellent,High,Exceeds Expectations,46,Yes,Hybrid,No
104530,29,Female,IT,System Administrator,Master's,Single,6,92377.35,No,Excellent,Medium,Meets Expectations,7,Yes,Hybrid,No
104531,34,Female,Sales,Account Executive,Bachelor's,Single,3,50796.21,No,Excellent,Low,Meets Expectations,28,No,Yes,No
104532,39,Male,Finance,Auditor,Bachelor's,Single,8,54691.25,Yes,Fair,Low,Meets Expectations,33,No,No,Yes
104533,36,Female,Sales,Account Executive,Bachelor's,Single,2,36435.56,No,Excellent,Low,Needs Improvement,41,No,Hybrid,Yes
104534,26,Male,IT,QA Engineer,Bachelor's,Single,14,112168.29,Yes,Good,Very High,Outstanding,30,No,Hybrid,No
104535,38,Female,Finance,Financial Analyst,Master's,Single,3,48935.77,Yes,Poor,High,Exceeds Expectations,53,No,Hybrid,Yes
104536,28,Female,Sales,Account Executive,Bachelor's,Divorced,8,68167.69,Yes,Poor,Low,Meets Expectations,59,No,Hybrid,Yes
104537,34,Female,IT,Software Engineer,Bachelor's,Single,10,92357.94,Yes,Poor,Medium,Meets Expectations,16,No,Yes,Yes
104538,30,Female,Finance,Financial Analyst,Master's,Single,6,50582.37,No,Good,High,Meets Expectations,3,No,Yes,No
104539,31,Female,HR,HR Executive,Master's,Single,6,56459.31,Yes,Good,Medium,Meets Expectations,22,No,Yes,Yes
104540,38,Female,IT,QA Engineer,Master's,Married,5,89860.06,No,Excellent,High,Meets Expectations,10,Yes,Hybrid,No
104541,25,Male,Sales,Sales Manager,Bachelor's,Married,10,52940.58,Yes,Excellent,Medium,Meets Expectations,22,No,Hybrid,No
104542,46,Male,Finance,Auditor,Bachelor's,Married,3,62841.78,Yes,Good,Very High,Meets Expectations,60,No,Yes,No
104543,21,Male,IT,QA Engineer,PhD,Married,8,74255.88,No,Good,High,Exceeds Expectations,53,No,No,No
104544,28,Female,IT,QA Engineer,Master's,Single,5,87208.64,No,Good,Medium,Meets Expectations,4,No,Hybrid,No
104545,35,Male,Sales,Sales Manager,Bachelor's,Single,12,75298.47,No,Good,Very High,Meets Expectations,51,No,Yes,No
104546,37,Female,Operations,Logistics Coordinator,Master's,Married,11,54159.05,No,Good,High,Meets Expectations,38,Yes,Hybrid,No
104547,32,Male,IT,QA Engineer,Bachelor's,Single,3,45943.35,No,Good,High,Meets Expectations,60,No,Hybrid,No
104548,32,Female,Operations,Operations Executive,Bachelor's,Married,9,51054.95,No,Excellent,Medium,Meets Expectations,31,No,Hybrid,No
104549,35,Female,Finance,Accountant,Bachelor's,Single,7,52208.7,No,Good,Low,Needs Improvement,4,No,Yes,Yes
104550,31,Male,IT,System Administrator,Bachelor's,Married,5,76977.76,No,Good,Medium,Meets Expectations,38,No,Yes,No
104551,42,Male,Sales,Sales Executive,Bachelor's,Single,9,62244.84,No,Excellent,Medium,Meets Expectations,16,No,Hybrid,No
104552,38,Female,Marketing,Marketing Executive,Bachelor's,Single,8,45348.66,No,Fair,High,Meets Expectations,22,No,Hybrid,No
104553,39,Female,IT,System Administrator,Bachelor's,Single,4,80751.1,No,Good,Medium,Meets Expectations,33,No,Hybrid,No
104554,26,Female,Sales,Sales Manager,Bachelor's,Married,2,44883.77,No,Fair,Medium,Meets Expectations,29,Yes,No,No
104555,32,Male,Finance,Auditor,Bachelor's,Single,2,50459.74,No,Excellent,High,Meets Expectations,26,No,Yes,No
104556,30,Female,IT,QA Engineer,Master's,Single,3,68964.67,Yes,Poor,Low,Meets Expectations,32,No,Hybrid,Yes
104557,25,Male,IT,Data Analyst,Bachelor's,Single,4,52931.69,Yes,Good,Medium,Meets Expectations,15,No,Yes,Yes
104558,35,Female,IT,Software Engineer,Master's,Single,6,67578.08,Yes,Good,High,Meets Expectations,56,No,Yes,Yes
104559,29,Female,IT,DevOps Engineer,Bachelor's,Single,5,82832.92,No,Fair,Medium,Needs Improvement,43,No,Yes,No
104560,37,Male,IT,QA Engineer,Master's,Single,1,70564.41,No,Excellent,Very High,Meets Expectations,30,No,Hybrid,No
104561,25,Female,Operations,Supply Chain Analyst,Bachelor's,Married,4,40038.46,Yes,Poor,Low,Meets Expectations,3,No,Yes,Yes
104562,45,Female,Marketing,Digital Marketing Analyst,Master's,Married,14,80477.27,No,Excellent,Very High,Exceeds Expectations,51,No,Hybrid,No
104563,26,Female,IT,DevOps Engineer,Bachelor's,Single,4,61634.2,No,Good,High,Meets Expectations,58,No,Hybrid,No
104564,34,Male,Sales,Sales Manager,Bachelor's,Single,1,35406.35,No,Excellent,Medium,Meets Expectations,19,No,Yes,No
104565,38,Male,IT,Software Engineer,Bachelor's,Single,8,62711.26,Yes,Fair,Low,Meets Expectations,47,No,Hybrid,Yes
104566,29,Male,IT,System Administrator,PhD,Single,0,66334.05,No,Excellent,Very High,Meets Expectations,31,Yes,Yes,No
104567,38,Male,IT,System Administrator,Master's,Married,7,79902.6,No,Good,Low,Meets Expectations,33,No,Hybrid,Yes
104568,24,Male,Sales,Sales Executive,Bachelor's,Single,7,55867.22,No,Excellent,High,Meets Expectations,50,No,Yes,No
104569,43,Female,HR,Recruiter,Bachelor's,Married,6,53871.17,No,Good,Very High,Meets Expectations,44,No,Hybrid,No
104570,33,Female,Sales,Account Executive,Master's,Single,3,39922.87,Yes,Good,Very High,Outstanding,50,No,Hybrid,No
104571,28,Male,Sales,Account Executive,PhD,Single,5,58167.75,No,Good,High,Meets Expectations,15,No,Hybrid,No
104572,30,Male,IT,Data Analyst,Bachelor's,Divorced,3,58736.19,No,Fair,Very High,Meets Expectations,46,Yes,No,No
104573,38,Female,IT,System Administrator,Master's,Single,3,84319.84,Yes,Poor,High,Exceeds Expectations,28,No,No,Yes
104574,28,Female,HR,HR Manager,Bachelor's,Single,16,52997.02,No,Good,Very High,Outstanding,48,No,Hybrid,No
104575,27,Female,IT,DevOps Engineer,PhD,Single,8,85812.61,Yes,Fair,Very High,Outstanding,39,No,Hybrid,No
104576,31,Female,Marketing,SEO Specialist,Master's,Single,6,49894.35,Yes,Fair,Low,Meets Expectations,28,No,Yes,Yes
104577,24,Female,IT,QA Engineer,Bachelor's,Single,5,52632.14,Yes,Poor,Medium,Meets Expectations,55,No,Hybrid,Yes
104578,45,Male,Finance,Auditor,Bachelor's,Married,8,74786.17,No,Fair,Medium,Meets Expectations,2,Yes,Hybrid,No
104579,29,Female,Marketing,Digital Marketing Analyst,Bachelor's,Divorced,5,51057.95,No,Good,Medium,Meets Expectations,41,No,Hybrid,No
104580,38,Male,IT,Data Analyst,Bachelor's,Married,8,67492,No,Fair,Very High,Meets Expectations,6,No,Yes,No
104581,34,Male,Sales,Account Executive,Master's,Single,12,76455.66,Yes,Fair,Low,Meets Expectations,41,No,Yes,Yes
104582,26,Male,Operations,Logistics Coordinator,Master's,Divorced,7,55971.56,Yes,Fair,Medium,Exceeds Expectations,39,No,Hybrid,Yes
104583,32,Female,IT,Data Analyst,Bachelor's,Married,3,72196.67,No,Fair,Low,Meets Expectations,20,No,Hybrid,Yes
104584,38,Female,Finance,Financial Analyst,Master's,Single,10,83096.26,No,Excellent,High,Exceeds Expectations,34,No,No,No
104585,31,Female,IT,Software Engineer,Bachelor's,Single,5,50926,Yes,Fair,Very High,Outstanding,36,No,Yes,No
